fat_g,fiber_g,calories,food_id,potassium_mg,sodium_mg,source,name,carbs_g,cholesterol_mg,sugar_g,protein_g,category,cuisine,sat_fat_g,low_gi,low_sodium,diabetic_friendly,heart_healthy,vegetarian,vegan,meal_type
0.0,3.3,33.0,1278,0.0,1333.0,USDA,"GREEN PICKLED SERRANOS PEPPERS, GREEN PICKLED SERRANOS",3.33,0.0,0.0,0.0,Other,American,0.0,1,0,1,0,1,1,lunch
0.0,5.0,225.0,1279,50.0,0.0,USDA,"ORANGE MARMALADE, ORANGE",55.0,0.0,50.0,0.0,Other,American,0.0,0,1,0,1,1,1,lunch
14.29,0.0,214.0,1280,0.0,1714.0,USDA,"AMERICAN SINGLES REDUCED FAT PASTEURIZED PROCESS CHEESE FOOD, AMERICAN",9.52,48.0,4.76,14.29,Other,American,7.14,0,0,0,0,1,0,lunch
46.15,0.0,538.0,1281,0.0,385.0,USDA,"HONEY BUTTER SPREAD, HONEY",30.77,77.0,30.77,0.0,Other,American,19.23,0,0,0,0,1,0,lunch
71.43,0.0,643.0,1282,0.0,500.0,USDA,"SPREADABLE BUTTER WITH CANOLA OIL WITH SEA SALT!, SEA SALT!",0.0,71.0,0.0,0.0,Other,American,25.0,0,0,0,0,1,0,lunch
26.92,0.0,269.0,1283,0.0,846.0,USDA,LITE MAYONNAISE,7.69,38.0,0.0,0.0,Other,American,3.85,0,0,0,0,1,1,lunch
16.67,0.0,444.0,1284,0.0,389.0,USDA,"FRENCH VANILLA DECAF CAPPUCCINO CAFE STYLE DRINK MIX, FRENCH VANILLA",70.37,0.0,55.56,7.41,Other,American,12.96,0,0,0,0,1,1,lunch
30.0,0.0,467.0,1285,800.0,1600.0,USDA,"FRENCH VANILLA LATTE DRINK MIX SINGLE SERVE CUPS, FRENCH VANILLA LATTE",53.33,0.0,26.67,0.0,Other,American,30.0,0,0,0,0,1,1,lunch
7.5,10.0,375.0,1286,338.0,0.0,USDA,100% WHOLE GRAIN STEEL CUT OATS,65.0,0.0,0.0,12.5,Other,American,1.25,1,1,0,1,1,1,breakfast
2.78,11.1,250.0,1287,0.0,0.0,USDA,"STRAWBERRY FRUIT SPREAD, STRAWBERRY",55.56,0.0,44.44,0.0,Other,American,0.0,0,1,0,1,1,1,snack
2.78,11.1,250.0,1288,0.0,0.0,USDA,"RASPBERRY FRUIT SPREAD, RASPBERRY",55.56,0.0,44.44,0.0,Other,American,0.0,0,1,0,1,1,1,snack
10.0,0.0,233.0,1289,0.0,1167.0,USDA,"HONEY BROWN SUGAR TURKEY SAUSAGE BITES, HONEY BROWN SUGAR TURKEY",16.67,67.0,16.67,20.0,Other,American,3.33,0,0,0,0,0,0,lunch
0.0,7.5,275.0,1290,1125.0,62.0,USDA,PREMIUM ULTIMATE APRICOTS,65.0,0.0,37.5,2.5,Other,American,0.0,0,1,0,1,1,1,lunch
17.86,14.3,464.0,1291,679.0,321.0,USDA,"BLACK PEPPER FLAVORED GREEN PEA SNACK CRISPS, BLACK PEPPER",57.14,0.0,3.57,17.86,Other,American,0.0,1,0,0,0,1,1,snack
1.92,1.9,135.0,1292,385.0,577.0,USDA,"VEGGIE HAM SMART DELI MEATLESS SLICES, VEGGIE HAM",7.69,0.0,3.85,23.08,Other,American,0.0,0,0,0,0,0,0,breakfast
12.5,0.0,214.0,1293,0.0,1268.0,USDA,"TURKEY PREMIUM SUMMER SAUSAGE, TURKEY",1.79,71.0,0.0,19.64,Other,American,3.57,0,0,0,0,0,0,lunch
17.86,14.3,464.0,1294,714.0,304.0,USDA,"WASABI RANCH FLAVORED ZIPPY & CREAMY GREEN PEA SNACK CRISPS, WASABI RANCH",57.14,0.0,3.57,17.86,Other,American,0.0,1,0,0,0,1,0,snack
36.67,0.0,467.0,1295,0.0,1533.0,USDA,"BEEF SAUSAGE SNACK BITES, BEEF",3.33,83.0,3.33,20.0,Other,American,16.67,0,0,0,0,0,0,snack
13.33,0.0,267.0,1296,0.0,933.0,USDA,"TURKEY HONEY BROWN SUGAR SAUSAGE SNACK BITES, TURKEY HONEY BROWN SUGAR",16.67,67.0,16.67,20.0,Other,American,3.33,0,0,0,0,0,0,snack
36.67,0.0,433.0,1297,0.0,1633.0,USDA,"ORIGINAL SAUSAGE SNACK BITES, ORIGINAL",3.33,100.0,0.0,20.0,Other,American,13.33,0,0,0,0,0,0,snack
25.0,0.0,321.0,1298,0.0,1357.0,USDA,"ORIGINAL PREMIUM SUMMER SAUSAGE, ORIGINAL",0.0,71.0,1.79,19.64,Other,American,8.93,0,0,0,0,0,0,lunch
16.67,0.0,267.0,1299,0.0,1000.0,USDA,"TURKEY SAUSAGE BITES, TURKEY",3.33,83.0,0.0,23.33,Other,American,5.0,0,0,0,0,0,0,lunch
0.0,0.0,250.0,1300,0.0,75.0,USDA,"CONCORD GRAPE JELLY, CONCORD GRAPE",65.0,0.0,65.0,0.0,Other,American,0.0,0,1,0,0,1,1,lunch
18.6,4.7,419.0,1301,0.0,221.0,USDA,"LOFTHOUSE, PEANUT BUTTER FUDGE NO-BAKE COOKIES",58.14,0.0,34.88,9.3,Other,American,5.81,0,0,0,0,1,0,snack
15.79,0.0,421.0,1302,0.0,276.0,USDA,"LOFTHOUSE, HARVEST! FROSTED SUGAR COOKIES",65.79,26.0,42.11,2.63,Other,American,6.58,0,0,0,0,1,1,snack
18.42,0.0,421.0,1303,0.0,342.0,USDA,"FROSTED SUGAR COOKIES, HAPPY BIRTHDAY CAKE",65.79,13.0,42.11,2.63,Other,American,7.89,0,0,0,0,1,1,snack
0.0,2.4,24.0,1304,0.0,76.0,USDA,BABY SPINACH,3.53,0.0,0.0,2.35,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,2.4,24.0,1305,553.0,76.0,USDA,CLASSIC SPINACH EPINARDS,3.53,0.0,0.0,2.35,Other,American,0.0,0,1,0,1,1,1,lunch
42.42,0.0,515.0,1306,0.0,758.0,USDA,"ORIGINAL HONEY FRENCH DRESSING, ORIGINAL HONEY FRENCH",33.33,0.0,30.3,0.0,Other,American,6.06,0,0,0,0,1,0,lunch
0.0,2.4,29.0,1307,307.0,35.0,USDA,"COLORFULLY VERSATILE CAULIFLOWER, BROCCOLI, CARROTS AND RED CABBAGE RAINBOW SALAD, COLORFULLY VERSATILE",7.06,0.0,2.35,2.35,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,2.4,35.0,1308,518.0,65.0,USDA,SPINACH PLUS BABY KALE,5.88,0.0,1.18,3.53,Other,American,0.0,0,1,0,1,1,1,lunch
16.07,0.0,214.0,1309,0.0,1214.0,USDA,"TURKEY JUMBO FRANKS, TURKEY",7.14,89.0,3.57,10.71,Other,American,4.46,0,0,0,0,0,0,lunch
27.91,0.0,326.0,1310,0.0,1302.0,USDA,"CHEESE FRANKS, CHEESE",9.3,105.0,2.33,11.63,Other,American,9.3,0,0,0,0,1,0,lunch
21.43,0.0,250.0,1311,0.0,1036.0,USDA,"CLASSIC BUN LENGTH FRANKS, CLASSIC",7.14,89.0,5.36,7.14,Other,American,6.25,0,0,0,0,1,1,lunch
0.59,1.2,71.0,1312,0.0,353.0,USDA,"CLASSIC 4 BEAN SALAD, CLASSIC 4 BEAN",15.29,0.0,10.59,1.18,Other,American,0.0,0,0,0,0,1,1,lunch
0.4,2.4,36.0,1313,0.0,552.0,USDA,"7 SPICE HOMESTYLE CHILI STARTER, 7 SPICE HOMESTYLE",5.6,1.0,3.2,2.4,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,100.0,1314,0.0,1714.0,USDA,BROCCOLI BEEF SAUCE,25.71,0.0,22.86,0.0,Other,American,0.0,0,0,0,0,0,0,lunch
16.67,33.3,333.0,1315,4733.0,0.0,USDA,"RICH CHOCOLATE FLAVOR GOURMET BAKING COCOA, RICH CHOCOLATE",50.0,0.0,0.0,16.67,Other,American,8.33,1,1,0,0,1,1,lunch
16.67,0.0,200.0,1316,0.0,50.0,USDA,SOUR CREAM,3.33,67.0,3.33,3.33,Other,American,11.67,0,1,0,0,1,0,lunch
1.54,0.0,100.0,1317,0.0,108.0,USDA,"ORIGINAL RECIPE TAPIOCA PUDDING, ORIGINAL RECIPE",19.23,8.0,14.62,3.08,Other,American,1.15,0,1,0,0,1,1,lunch
1.33,1.8,80.0,1318,0.0,124.0,USDA,"TAPIOCA PUDDING, TAPIOCA",12.39,4.0,4.42,2.65,Other,American,0.88,0,1,0,0,1,1,lunch
1.94,0.0,101.0,1319,0.0,109.0,USDA,"ORIGINAL RECIPE RICE PUDDING, ORIGINAL RECIPE",18.6,12.0,11.63,3.1,Other,American,1.16,0,1,0,0,1,1,dinner
1.77,0.0,106.0,1320,0.0,115.0,USDA,"ORIGINAL RECIPE TAPIOCA PUDDING, ORIGINAL RECIPE",19.47,4.0,14.16,2.65,Other,American,0.88,0,1,0,0,1,1,lunch
0.88,0.0,71.0,1321,124.0,44.0,USDA,"VANILLA LOWFAT YOGURT MILK CHOCOLATE CANDIES, VANILLA",13.27,4.0,9.73,2.65,Other,American,0.44,0,1,0,0,1,0,snack
0.0,0.0,53.0,1322,100.0,30.0,USDA,"PEACH ORIGINAL GREEK NONFAT YOGURT, PEACH",5.33,7.0,4.67,8.0,Other,American,0.0,0,1,0,0,1,0,snack
0.0,0.0,80.0,1323,133.0,33.0,USDA,"BLUEBERRY PROBIOTIC NONFAT GREEK YOGURT, BLUEBERRY",11.33,3.0,11.33,8.0,Other,American,0.0,0,1,0,0,1,0,snack
1.47,2.9,382.0,1324,0.0,971.0,USDA,"SEASONED TRADITIONAL STUFFING, SEASONED",73.53,0.0,2.94,11.76,Other,American,0.0,0,0,0,0,1,1,lunch
16.67,2.4,429.0,1325,0.0,48.0,USDA,"PURE MILK CHOCOLATE COVERED RAISINS, PURE MILK CHOCOLATE",71.43,12.0,64.29,4.76,Other,American,9.52,0,1,0,0,1,0,breakfast
0.0,0.0,350.0,1326,0.0,150.0,USDA,SOUR LOVERS CANDIES,85.0,0.0,55.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
17.65,1.2,329.0,1327,0.0,259.0,USDA,"STRAWBERRY SWIRL CHEESECAKE MADE WITH FINEST CREAM CHEESE!, STRAWBERRY",38.82,29.0,22.35,3.53,Other,American,8.24,0,0,0,0,1,0,lunch
12.5,0.0,170.0,1328,0.0,339.0,USDA,CHICKEN WINGS,0.0,58.0,0.0,14.29,Other,American,3.12,0,0,0,0,0,0,lunch
0.0,0.0,314.0,1329,0.0,39.0,USDA,"MIXED FRUIT SNACKS, MIXED FRUIT",78.43,0.0,43.14,0.0,Other,American,0.0,0,1,0,0,1,1,snack
9.82,0.0,170.0,1330,0.0,250.0,USDA,"TURKEY BURGERS, TURKEY",0.0,71.0,0.0,19.64,Other,American,2.23,0,0,0,0,0,0,lunch
22.73,1.5,273.0,1331,0.0,864.0,USDA,"BROWN SUGAR BOURBON SEASONED SMOKED SAUSAGE, BROWN SUGAR BOURBON",7.58,68.0,3.03,12.12,Other,American,7.58,0,0,0,0,0,0,lunch
21.21,1.5,273.0,1332,0.0,864.0,USDA,"MONTREAL STEAK SMOKED SAUSAGE, MONTREAL STEAK",7.58,68.0,1.52,13.64,Other,American,7.58,0,0,0,0,0,0,lunch
12.5,10.7,429.0,1333,0.0,464.0,USDA,"BAKED LENTIL CHIPS, CRACKED PEPPER, CRACKED PEPPER",67.86,0.0,3.57,14.29,Other,American,0.0,1,0,0,0,1,1,dinner
8.93,0.0,161.0,1334,0.0,946.0,USDA,"CHICKEN SMOKED, CHOPPED, PRESSED SANDWICHES, CHICKEN",3.57,54.0,1.79,16.07,Other,American,2.68,0,0,0,0,0,0,lunch
21.43,0.0,250.0,1335,0.0,1286.0,USDA,COTTO SALAMI,7.14,71.0,3.57,10.71,Other,American,8.93,0,0,0,0,1,1,lunch
24.0,0.0,280.0,1336,0.0,1080.0,USDA,THICK BOLOGNA,6.0,80.0,2.0,10.0,Other,American,8.0,0,0,0,0,1,1,lunch
30.0,6.7,533.0,1337,0.0,300.0,USDA,"ORIGINAL ROUNDS TORTILLA CHIPS, ORIGINAL",60.0,0.0,0.0,6.67,Other,American,5.0,1,0,0,0,1,1,snack
30.0,6.7,533.0,1338,0.0,300.0,USDA,"ORIGINAL TORTILLA CHIPS, ORIGINAL",60.0,0.0,0.0,6.67,Other,American,5.0,1,0,0,0,1,1,snack
11.67,0.0,433.0,1339,267.0,233.0,USDA,ARROWROOT ANIMALS CRUNCHY COOKIES,73.33,0.0,30.0,6.67,Other,American,3.33,0,0,0,0,1,1,snack
16.67,0.0,467.0,1340,300.0,350.0,USDA,"SWEDISH STYLE GINGER SNAPS, SWEDISH STYLE",66.67,0.0,36.67,6.67,Other,American,0.0,0,0,0,0,1,1,lunch
8.93,7.1,429.0,1341,0.0,536.0,USDA,"ALL NATURAL & BAKED HUMMUZ CRACKERS, ROASTED GARLIC, ROASTED GARLIC",67.86,0.0,3.57,17.86,Other,American,3.57,1,0,0,0,1,1,dinner
8.93,7.1,429.0,1342,0.0,679.0,USDA,"HUMMUZ, CRACKERS, OLIVE TAPENADE, OLIVE TAPENADE",67.86,0.0,3.57,17.86,Other,American,3.57,1,0,0,0,1,1,snack
23.88,3.0,358.0,1343,0.0,60.0,USDA,"ALMOND DREAM, ALMOND BASED FROZEN DESSERT BITES, CHOCOLATE, CHOCOLATE",32.84,0.0,25.37,2.99,Other,American,16.42,0,1,0,0,1,1,lunch
11.67,3.3,433.0,1344,0.0,350.0,USDA,"CRACKED PEPPER BROWN RICE, SESAME & FLAX CRACKERS, CRACKED PEPPER",76.67,0.0,0.0,10.0,Other,American,0.0,1,0,0,0,1,1,dinner
11.67,3.3,433.0,1345,0.0,400.0,USDA,"ORIGINAL BROWN RICE, SESAME & FLAX CRACKERS, ORIGINAL",76.67,0.0,0.0,10.0,Other,American,0.0,1,0,0,0,1,1,dinner
20.0,3.3,467.0,1346,0.0,967.0,USDA,"FUDGE GLUTEN FREE COVERED PRETZELS, FUDGE",70.0,0.0,40.0,3.33,Other,American,15.0,0,0,0,0,1,1,lunch
12.96,0.0,444.0,1347,185.0,815.0,USDA,"DOUBLE PEANUT BUTTER COOKIE MIX, DOUBLE PEANUT BUTTER",74.07,0.0,44.44,7.41,Other,American,3.7,0,0,0,0,1,0,snack
0.0,1.6,25.0,1348,221.0,459.0,USDA,"TOMATO SAUCE, TOMATO",4.92,0.0,3.28,1.64,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,1.6,25.0,1349,230.0,16.0,USDA,"TOMATO NO SALT ADDED SAUCE, TOMATO",4.92,0.0,3.28,1.64,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,6.1,91.0,1350,818.0,61.0,USDA,"TOMATO NO SALT ADDED PASTE, TOMATO",18.18,0.0,12.12,3.03,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,6.1,91.0,1351,818.0,61.0,USDA,"TOMATO NO SALT ADDED PASTE, TOMATO",18.18,0.0,12.12,3.03,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,0.8,21.0,1352,190.0,149.0,USDA,PETITE DICED TOMATOES,4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,17.0,1353,157.0,248.0,USDA,"MILD DICED TOMATOES & GREEN CHILIES, MILD",3.31,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,21.0,1354,190.0,149.0,USDA,PETITE DICED TOMATOES,4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,3.2,48.0,1355,349.0,349.0,USDA,"PIZZA SAUCE, PIZZA",9.52,0.0,6.35,1.59,Other,American,0.0,0,0,0,0,1,1,lunch
9.41,2.4,329.0,1356,106.0,400.0,USDA,OVEN BAKED THIN PIZZA CRUSTS,51.76,0.0,1.18,7.06,Other,American,1.76,0,0,0,0,1,1,dinner
8.77,1.8,333.0,1357,105.0,404.0,USDA,"CLASSIC OVEN BAKED PIZZA CRUSTS, CLASSIC",52.63,0.0,1.75,7.02,Other,American,1.75,0,0,0,0,1,1,dinner
0.0,0.0,327.0,1358,96.0,0.0,USDA,"RISOTTO RICE, ARBORIO",78.85,0.0,0.0,5.77,Other,American,0.0,0,1,0,0,1,1,dinner
1.95,2.3,70.0,1359,402.0,367.0,USDA,"CHUNKY SUNDRIED TOMATO & SWEET BASIL SAUCE, CHUNKY, SUNDRIED TOMATO & SWEET BASIL",11.72,0.0,7.81,1.56,Other,American,0.0,0,0,0,0,1,1,lunch
1.6,1.6,56.0,1360,324.0,368.0,USDA,"MUSHROOM SAUCE, MUSHROOM",8.8,0.0,5.6,1.6,Other,American,0.0,0,0,0,0,1,1,lunch
3.2,1.6,72.0,1361,0.0,384.0,USDA,"SAUCE FLAVORED WITH MEAT, MEAT",9.6,0.0,5.6,1.6,Other,American,0.8,0,0,0,0,0,0,lunch
5.0,7.5,375.0,1362,325.0,0.0,USDA,QUICK COOKING ROLLED OATS IRISH OATMEAL,75.0,0.0,0.0,12.5,Other,American,0.0,1,1,0,1,1,1,breakfast
16.67,0.0,200.0,1363,0.0,667.0,USDA,"RANCH DIP, RANCH",10.0,0.0,6.67,3.33,Other,American,8.33,0,0,0,0,1,1,lunch
8.93,3.6,393.0,1364,0.0,1821.0,USDA,LOADED BAKED FLAVORED MASHED POTATOES,71.43,0.0,7.14,7.14,Other,American,5.36,0,0,0,0,1,1,dinner
7.14,3.6,393.0,1365,0.0,2107.0,USDA,"SOUR CREAM & CHIVES MASHED POTATOES, SOUR CREAM & CHIVES",71.43,0.0,7.14,7.14,Other,American,3.57,0,0,0,0,1,0,lunch
8.93,3.6,393.0,1366,0.0,1321.0,USDA,"LOADED BAKED MASHED POTATOES, LOADED BAKED",71.43,0.0,7.14,7.14,Other,American,5.36,0,0,0,0,1,1,dinner
0.0,3.3,367.0,1367,100.0,0.0,USDA,BLEACHED ENRICHED & PRE-SIFTED ALL-PURPOSE FLOUR,76.67,0.0,0.0,10.0,Other,American,0.0,1,1,0,1,1,1,lunch
0.0,3.3,367.0,1368,100.0,0.0,USDA,UNBLEACHED ENRICHED & PRE-SIFTED ALL-PURPOSE FLOUR,76.67,0.0,0.0,10.0,Other,American,0.0,1,1,0,1,1,1,lunch
29.17,8.3,542.0,1369,0.0,0.0,USDA,"DARK CHOCOLATE HEMP SEEDS SUPERFOOD SNACK, DARK CHOCOLATE",58.33,0.0,37.5,8.33,Other,American,14.58,0,1,0,0,1,1,snack
0.0,3.3,367.0,1370,100.0,0.0,USDA,BLEACHED ENRICHED & PRE-SIFTED ALL-PURPOSE FLOUR,76.67,0.0,0.0,10.0,Other,American,0.0,1,1,0,1,1,1,lunch
10.71,7.1,429.0,1371,0.0,571.0,USDA,"OVEN BAKED LENTIL CRACKERS, ROSEMARY HERB, ROSEMARY HERB",71.43,0.0,3.57,17.86,Other,American,5.36,1,0,0,0,1,1,dinner
0.0,0.0,53.0,1372,0.0,37.0,USDA,0% MILKFAT NONFAT GREEK STRAINED YOGURT,3.08,4.0,3.08,10.13,Other,American,0.0,0,1,0,0,1,0,snack
5.29,4.1,94.0,1373,124.0,3.0,USDA,"MANGO CHIA POD, MANGO",8.24,0.0,7.06,1.76,Other,American,2.94,0,1,0,0,1,1,lunch
9.09,1.1,227.0,1374,148.0,119.0,USDA,"PEANUT BUTTER WITH PEANUT BUTTER CUP PIECES AND A FUDGE SWIRL FROZEN DAIRY DESSERT, PEANUT BUTTER",34.09,6.0,21.59,3.41,Other,American,4.55,0,1,0,0,1,0,snack
12.94,1.2,224.0,1375,141.0,424.0,USDA,BUTTON MUSHROOMS IN A CRISPY BREADED COATING,22.35,0.0,0.0,4.71,Other,American,1.76,0,0,0,0,1,1,breakfast
2.31,0.0,169.0,1376,0.0,69.0,USDA,"BLACK JACK CHERRY FROZEN YOGURT, BLACK JACK CHERRY",32.31,0.0,23.08,3.08,Other,American,2.31,0,1,0,0,1,0,snack
9.02,2.0,129.0,1377,0.0,282.0,USDA,"CHILI CON CARNE GROUND BEEF WITH GREEN & RED BELL PEPPERS AND TOMATOES IN A CHILI SAUCE, TOPPED WITH CHEDDAR CHEESE, CHILI CON CARNE",3.92,31.0,1.57,9.41,Other,American,3.92,0,0,0,0,0,0,lunch
7.93,1.8,115.0,1378,0.0,383.0,USDA,"BEEF TERIYAKI STIR-FRY TENDER BEEF WITH BROCCOLI, GREEN BEANS, RED BELL PEPPERS AND CARROTS IN A TERIYAKI SAUCE, BEEF TERIYAKI STIR-FRY",4.41,7.0,1.76,7.93,Other,American,1.76,0,0,0,0,0,0,lunch
8.3,3.3,129.0,1379,0.0,390.0,USDA,"BEEF FIESTA TACO BOWL GROUND BEEF WITH GREEN & RED BELL PEPPERS, ONIONS AND MONTEREY JACK CHEESE, BEEF FIESTA TACO BOWL",5.81,29.0,2.49,8.71,Other,American,3.73,1,0,1,0,0,0,lunch
3.57,3.6,393.0,1380,125.0,571.0,USDA,"BLACK SESAME AND SOY SAUCE RICE CRACKERS, BLACK SESAME AND SOY SAUCE",85.71,0.0,3.57,7.14,Other,American,0.0,1,0,0,0,1,1,dinner
5.36,3.6,393.0,1381,89.0,321.0,USDA,"SESAME RICE CRACKERS, SESAME",78.57,0.0,0.0,7.14,Other,American,0.0,1,0,0,0,1,1,dinner
12.94,0.0,235.0,1382,47.0,424.0,USDA,"OVEN CRUNCHY BEER BATTERED SHRIMP, OVEN CRUNCHY",22.35,35.0,3.53,7.06,Other,American,2.35,0,0,0,0,1,1,lunch
13.1,1.2,262.0,1383,0.0,381.0,USDA,"BUTTERFLY SHRIMP, BUTTERFLY",22.62,77.0,1.19,13.1,Other,American,2.38,0,0,0,0,1,0,lunch
11.49,1.4,223.0,1384,196.0,568.0,USDA,"GORTON'S, PUB STYLE BEER BATTER COD FILLETS",20.95,24.0,3.38,9.46,Other,American,1.01,0,0,0,0,1,1,lunch
5.88,2.4,194.0,1385,0.0,118.0,USDA,"CILANTRO LIME CHICKEN BURRITO, CILANTRO LIME CHICKEN",27.06,12.0,0.59,8.82,Other,American,2.65,0,1,0,0,0,0,lunch
5.26,1.8,175.0,1386,0.0,430.0,USDA,"CHICKEN APPLE SANDWICH, SAUSAGE, EGG WHITE & CHEDDAR",16.67,35.0,1.75,14.04,Other,American,2.19,0,0,0,0,0,0,breakfast
20.0,6.7,422.0,1387,711.0,0.0,USDA,"BLUEBERRY MUFFIN BARS, BLUEBERRY MUFFIN",60.0,0.0,37.78,6.67,Other,American,4.44,0,1,0,0,1,1,snack
16.18,2.9,441.0,1388,0.0,485.0,USDA,"CRUNCHY PEANUT BUTTER PROTEIN BARS, CRUNCHY PEANUT BUTTER",42.65,0.0,23.53,29.41,Other,American,8.82,0,0,0,0,1,0,snack
25.0,8.3,458.0,1389,625.0,177.0,USDA,"PEANUT BUTTER COOKIE BARS, PEANUT BUTTER COOKIE",47.92,0.0,35.42,12.5,Other,American,4.17,0,0,0,0,1,0,snack
14.71,5.9,397.0,1390,0.0,382.0,USDA,"NUTS & SEEDS ALMONDS, PEANUTS, PUMPKIN SEEDS ENERGY BAR, NUTS & SEEDS",55.88,0.0,26.47,14.71,Other,American,1.47,0,0,0,0,1,1,snack
6.94,5.6,361.0,1391,0.0,222.0,USDA,"CHOCOLATE CHIP WHOLE GRAIN CRISPY SNACK BARS, CHOCOLATE CHIP",63.89,28.0,25.0,13.89,Other,American,4.17,0,0,0,0,1,1,snack
0.0,0.0,214.0,1392,0.0,250.0,USDA,"DIAMOND COLLECTION SUGAR FREE CANDY, STRAWBERRY, STRAWBERRY",92.86,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,367.0,1393,0.0,50.0,USDA,"LEMON ORANGE GREEN APPLE WATERMELON BLACK CHERRY BLUE RASPBERRY JELLY BEANS CHEWY CANDY, LEMON ORANGE GREEN APPLE WATERMELON BLACK CHERRY BLUE RASPBERRY",93.33,0.0,63.33,0.0,Other,American,0.0,0,1,0,0,1,1,lunch
